feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id,HITId,Input.sentence_id,Input.convo_id,Input.train_test_val,Input.msg_id,Input.timestamp,Input.full_text,Input.speaker,Input.reply_to,Input.speaker_intention,Input.reciever_perception,Input.reciever,Input.absolute_message_index,Input.relative_message_index,Input.year,Input.game_score_speaker,Input.game_score_receiver,Input.game_score_delta,Input.deception_quadrant,Input.num_words,Input.num_characters,Input.sno,Input.sno1,Input.similar_text_id,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,Game1-england-italy-181,3ABAOCJ4R84UK3W2FKC8JCGG84VMQA,1431,Game1-england-italy,Train,Game1-england-italy-181,1429,I'm sure France is telling her that we're allies.,england-Game1,Game1-england-italy-180,Truth,Truth,italy-Game1,1429,181,1906,5,2,-3,Straightforward,9,49,66,89.0,6717,1.0,1.0,1.0,1.0,9,1.00,99.00,1.00,99.00,9.00,11.11,88.89,55.56,44.44,33.33,11.11,11.11,0.00,11.11,0.00,11.11,0.00,0.00,22.22,0.00,0.00,0.00,44.44,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,33.33,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,22.22,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00
0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,Game1-england-italy-181,3KL228NDMVM8HQ2LRCUGALKADCMGKZ,1433,Game1-england-italy,Train,Game1-england-italy-181,1429,"And just geographically it would be hard for me and germany to be allies longer-term, so it's somewhat understandable that Germany could be swayed by that logic.",england-Game1,Game1-england-italy-180,Truth,Truth,italy-Game1,1429,181,1906,5,2,-3,Straightforward,27,161,1,38.0,1745,1.0,1.0,1.0,1.0,28,1.92,36.03,4.35,25.77,28.00,17.86,85.71,64.29,17.86,3.57,3.57,0.00,0.00,0.00,0.00,14.29,0.00,10.71,21.43,10.71,10.71,0.00,21.43,7.14,3.57,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,7.14,0.00,7.14,3.57,0.00,0.00,3.57,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,3.57,3.57,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,Game1-england-italy-182,32ZCLEW0BZKJJJP2CAKR3FYPZEEPJI,1434,Game1-england-italy,Train,Game1-england-italy-182,1430,What are your thoughts on the timing of war with Germany (if you're keen on a war in the near future at all)?,england-Game1,Game1-england-italy-181,Truth,Truth,italy-Game1,1430,182,1906,5,2,-3,Straightforward,23,109,1,91.0,19586,1.0,1.0,1.0,1.0,23,99.00,90.38,98.89,1.00,23.00,8.70,95.65,65.22,13.04,8.70,0.00,0.00,8.70,0.00,0.00,4.35,13.04,30.43,8.70,0.00,4.35,0.00,8.70,0.00,0.00,4.35,0.00,4.35,13.04,4.35,8.70,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,13.04,4.35,0.00,4.35,4.35,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,8.70,0.00,0.00,0.00,8.70,4.35,30.43,0.00,21.74,8.70,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,8.70,0.00
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game1-england-italy-186,39XCQ6V3KY432ESC8CHOW5O3M8N651,1441,Game1-england-italy,Train,Game1-england-italy-186,1438,"I mean I don't see how I get a build this year outside of moving in on Russia, but I'd rather stay out for now.",england-Game1,Game1-england-italy-185,Truth,Truth,italy-Game1,1438,186,1906,5,2,-3,Straightforward,25,111,46,34.0,6142,1.0,1.0,1.0,1.0,25,41.39,1.00,99.00,25.77,25.00,4.00,92.00,68.00,20.00,16.00,16.00,0.00,0.00,0.00,0.00,4.00,4.00,24.00,8.00,12.00,8.00,4.00,28.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,4.00,4.00,4.00,0.00,0.00,8.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,24.00,0.00,32.00,8.00,20.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Game1-england-italy-187,334ZEL5JX6FUXMWRK4GQ6GKMLSOSOD,1445,Game1-england-italy,Train,Game1-england-italy-187,1440,But maybe I can make it convincing enough that he gives it a shot.,england-Game1,Game1-england-italy-186,Truth,Truth,italy-Game1,1440,187,1906,5,2,-3,Straightforward,14,66,65,29.0,18045,1.0,0.0,1.0,1.0,14,1.92,50.00,13.15,25.77,14.00,7.14,85.71,64.29,35.71,14.29,7.14,0.00,0.00,7.14,0.00,21.43,7.14,0.00,7.14,7.14,7.14,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,7.14,28.57,7.14,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Game1-england-italy-187,3KQC8JMJGCSGLOPPQCKZEZF9HQA3H7,1443,Game1-england-italy,Train,Game1-england-italy-187,1440,So I don't want support into MAO this turn.,england-Game1,Game1-england-italy-186,Truth,Truth,italy-Game1,1440,187,1906,5,2,-3,Straightforward,9,43,23,10.0,7211,1.0,0.0,1.0,1.0,9,1.00,1.38,58.07,99.00,9.00,11.11,88.89,55.56,22.22,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,11.11,11.11,11.11,11.11,44.44,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.44,0.00,22.22,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Game1-england-italy-187,3URJ6VVYUPNBV1UGU3K88D4G7CIO4Z,1446,Game1-england-italy,Train,Game1-england-italy-187,1440,Otherwise I'm rather nervous that France gives Germany a big hand with attacking my island in his final years,england-Game1,Game1-england-italy-186,Truth,Truth,italy-Game1,1440,187,1906,5,2,-3,Straightforward,19,109,55,11.0,15149,0.0,0.0,1.0,1.0,19,49.71,14.62,96.09,1.00,19.00,21.05,84.21,47.37,21.05,15.79,10.53,0.00,0.00,5.26,0.00,5.26,5.26,10.53,5.26,5.26,5.26,0.00,10.53,15.79,0.00,0.00,0.00,0.00,10.53,0.00,10.53,5.26,5.26,0.00,10.53,0.00,0.00,0.00,5.26,10.53,0.00,0.00,5.26,0.00,0.00,10.53,5.26,0.00,0.00,5.26,5.26,5.26,0.00,0.00,0.00,10.53,0.00,0.00,10.53,0.00,0.00,0.00,10.53,0.00,21.05,0.00,10.53,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,Game1-england-italy-193,3NSCTNUR2ZN4PG4FYPY0CAQPIRCA5U,1451,Game1-england-italy,Train,Game1-england-italy-193,1492,What would prompt france to say that to me?,england-Game1,Game1-england-italy-192,Truth,Truth,italy-Game1,1492,193,1906,5,2,-3,Straightforward,9,43,31,28.0,10762,,1.0,1.0,,9,46.37,50.00,1.00,25.77,9.00,0.00,77.78,66.67,33.33,11.11,11.11,0.00,0.00,0.00,0.00,22.22,0.00,22.22,11.11,0.00,0.00,0.00,22.22,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,Game1-england-italy-195,31ANT7FQN82JZ3CT4V8STWDTVM55H3,1455,Game1-england-italy,Train,Game1-england-italy-195,1502,Hey  sorry Ive been offline since the bot went down.,italy-Game1,Game1-england-italy-194,Truth,Truth,england-Game1,1502,195,1906,8,11,3,Straightforward,11,54,12,47.0,3083,1.0,1.0,1.0,1.0,10,93.26,50.00,99.00,1.00,10.00,10.00,80.00,50.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,20.00,0.00,0.00,0.00,30.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,20.00,10.00,0.00,30.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,Game1-england-italy-195,3S1WOPCJFGTFMS0C3W4G93ZLL7BJEQ,1456,Game1-england-italy,Train,Game1-england-italy-195,1502,That looks like a pretty aggressive move from Germany.,italy-Game1,Game1-england-italy-194,Truth,Truth,england-Game1,1502,195,1906,8,11,3,Straightforward,9,54,14,80.0,16987,0.0,0.0,0.0,1.0,9,99.00,50.00,4.97,25.77,9.00,22.22,88.89,44.44,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,22.22,0.00,0.00,0.00,0.00,22.22,11.11,11.11,0.00,0.00,0.00,22.22,11.11,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game1-england-italy-197,3S1L4CQSFX5WRDX441B9YMH27LSAFF,1464,Game1-england-italy,Train,Game1-england-italy-197,1504,Will appreciate some advice on tactics if youre on my side of this.,england-Game1,Game1-england-italy-196,Truth,Truth,italy-Game1,1504,197,1906,5,2,-3,Straightforward,13,68,91,37.0,7170,1.0,1.0,1.0,,13,43.96,77.92,99.00,99.00,13.00,15.38,92.31,61.54,23.08,15.38,7.69,0.00,7.69,0.00,0.00,7.69,0.00,23.08,15.38,0.00,7.69,0.00,15.38,0.00,0.00,0.00,0.00,7.69,7.69,7.69,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,23.08,7.69,0.00,7.69,15.38,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,23.08,0.00,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game1-england-italy-201,3CO05SML7V5XTQ4V3UEAQ5J81NMR0V,1478,Game1-england-italy,Train,Game1-england-italy-201,1510,"Though that border will make things tense, and i dont think peace with her could last forever",england-Game1,Game1-england-italy-200,Truth,Truth,italy-Game1,1510,201,1906,5,2,-3,Straightforward,17,94,87,8.0,18544,1.0,1.0,1.0,1.0,17,1.00,11.97,66.34,25.77,17.00,5.88,100.00,58.82,23.53,11.76,5.88,0.00,0.00,5.88,0.00,11.76,0.00,5.88,17.65,5.88,11.76,5.88,29.41,0.00,0.00,0.00,0.00,0.00,11.76,5.88,5.88,5.88,0.00,0.00,5.88,0.00,0.00,5.88,0.00,35.29,5.88,5.88,5.88,5.88,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,5.88,17.65,0.00,5.88,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game1-england-italy-201,3L7SUC0TTUU6WAR3YMIT46PYV0YM0D,1476,Game1-england-italy,Train,Game1-england-italy-201,1510,"I already responded non-angrily, though not specifically what you said.",england-Game1,Game1-england-italy-200,Truth,Truth,italy-Game1,1510,201,1906,5,2,-3,Straightforward,10,71,81,98.0,13303,1.0,1.0,1.0,1.0,11,1.00,50.00,99.00,25.77,11.00,36.36,81.82,63.64,27.27,18.18,9.09,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,27.27,9.09,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,0.00,0.00,0.00,0.00,27.27,0.00,0.00,0.00,0.00,9.09,18.18,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,9.09,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,Game1-england-italy-204,379OL9DBSSEOML4UHLPXRCDY7EVY9G,1482,Game1-england-italy,Train,Game1-england-italy-204,1523,I sure hope youve not been clicking that thumbs down haha.,england-Game1,Game1-england-italy-203,Truth,Truth,italy-Game1,1523,204,1906,5,2,-3,Straightforward,11,59,96,2.0,14794,1.0,1.0,1.0,1.0,11,4.01,18.16,31.94,99.00,11.00,9.09,100.00,54.55,27.27,18.18,9.09,0.00,9.09,0.00,0.00,9.09,0.00,9.09,18.18,0.00,0.00,9.09,27.27,0.00,0.00,0.00,0.00,0.00,27.27,27.27,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,27.27,0.00,0.00,9.09,9.09,9.09,9.09,9.09,0.00,9.09,0.00,9.09,9.09,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,18.18,9.09,9.09,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game1-england-italy-208,3XDJY5RK5SL686EDQPWH7JW5PY9U4L,1494,Game1-england-italy,Train,Game1-england-italy-208,1541,Ill also see what intel I can gain.,italy-Game1,Game1-england-italy-207,Truth,Truth,england-Game1,1541,208,1906,8,11,3,Straightforward,8,36,35,32.0,17774,1.0,1.0,1.0,1.0,8,1.00,10.58,7.84,25.77,8.00,0.00,87.50,50.00,25.00,12.50,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,12.50,12.50,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,12.50,0.00,12.50,0.00,0.00,12.50,0.00,12.50,0.00,12.50,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Game1-england-italy-209,386659BNTLH90L5E50ZVKE1VXPY10F,1496,Game1-england-italy,Train,Game1-england-italy-209,1547,You really think you can get france to take your advice on Brest?,england-Game1,Game1-england-italy-208,Truth,Truth,italy-Game1,1547,209,1906,5,2,-3,Straightforward,13,65,72,51.0,18125,1.0,1.0,1.0,1.0,13,43.96,99.00,63.54,25.77,13.00,0.00,84.62,53.85,23.08,23.08,0.00,0.00,23.08,0.00,0.00,0.00,0.00,15.38,7.69,7.69,0.00,0.00,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77,0.00,0.00,0.00,0.00,15.38,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,15.38,0.00,0.00,30.77,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Game1-england-italy-212,3D3B8GE892RUD7CTQYTEELKM39X9P2,1500,Game1-england-italy,Train,Game1-england-italy-212,1554,Re Munich: that one never really crossed my mind.,italy-Game1,Game1-england-italy-211,Truth,Truth,england-Game1,1554,212,1906,8,11,3,Straightforward,9,49,53,36.0,18561,1.0,1.0,0.0,0.0,9,1.00,1.00,98.01,25.77,9.00,11.11,55.56,44.44,22.22,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,22.22,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Game1-england-italy-214,3D7VY91L65X7GXUDW2FIONLHM4KMBO,1507,Game1-england-italy,Train,Game1-england-italy-214,1558,Id send NAO to Norwegian if the battle is going to be against Germany.,italy-Game1,Game1-england-italy-213,Truth,Truth,england-Game1,1558,214,1906,8,11,3,Straightforward,14,71,98,2.0,16229,1.0,1.0,1.0,1.0,14,83.81,7.67,89.63,1.00,14.00,21.43,78.57,57.14,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,7.14,21.43,21.43,0.00,7.14,0.00,35.71,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,7.14,0.00,0.00,0.00,0.00,14.29,0.00,0.00,7.14,7.14,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,21.43,7.14,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Game1-england-italy-215,33NKDW9FFXI1KELNO9DMAO7XBT8XCU,1510,Game1-england-italy,Train,Game1-england-italy-215,1560,There is just no reason to share that info.,italy-Game1,Game1-england-italy-214,Truth,Truth,england-Game1,1560,215,1906,8,11,3,Straightforward,9,43,47,36.0,1401,1.0,1.0,1.0,1.0,9,4.69,50.00,58.07,99.00,9.00,0.00,100.00,66.67,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,11.11,22.22,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,22.22,22.22,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Game1-england-italy-218,3MG8450X2OASXZ0WO9O5AH70GU3PU5,1518,Game1-england-italy,Train,Game1-england-italy-218,1575,Please do let me know what intel you receive,england-Game1,Game1-england-italy-217,Truth,Truth,italy-Game1,1575,218,1906,5,2,-3,Straightforward,9,44,47,4.0,16874,1.0,1.0,1.0,1.0,9,1.00,98.62,98.01,99.00,9.00,11.11,88.89,55.56,33.33,22.22,11.11,0.00,11.11,0.00,0.00,11.11,0.00,0.00,22.22,0.00,0.00,0.00,33.33,0.00,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Game1-england-italy-221,3Z56AA6EK401ALDI0BYAD7ZP83DM67,1521,Game1-england-italy,Train,Game1-england-italy-221,1640,I want to see whether supporting channel to Bre is an option for MAO you'd consider.,england-Game1,Game1-england-italy-220,Truth,Truth,italy-Game1,1640,221,1906,5,2,-3,Straightforward,16,84,9,40.0,17555,1.0,1.0,1.0,1.0,16,85.32,50.00,7.84,99.00,16.00,25.00,87.50,50.00,12.50,12.50,6.25,0.00,6.25,0.00,0.00,0.00,6.25,18.75,12.50,0.00,6.25,0.00,31.25,0.00,0.00,6.25,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,25.00,6.25,0.00,6.25,6.25,0.00,6.25,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Game1-england-italy-228,36818Z1KV3D1B1HBK6A7XDS54VL3AX,1531,Game1-england-italy,Train,Game1-england-italy-228,1658,I don't see how this could be relevant to some larger plan.,england-Game1,Game1-england-italy-227,Truth,Truth,italy-Game1,1658,228,1906,5,2,-3,Straightforward,12,59,8,24.0,16040,1.0,1.0,1.0,1.0,12,1.00,4.80,1.79,25.77,12.00,8.33,100.00,58.33,16.67,8.33,8.33,0.00,0.00,0.00,0.00,8.33,0.00,8.33,25.00,8.33,8.33,8.33,33.33,16.67,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,8.33,8.33,8.33,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,8.33,8.33,0.00,0.00,0.00,25.00,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00
